日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2017/7/25,小型臺指期貨,自營商,5245,2716422,5172,2677149,73,39273,7807,4034197,6840,3532491,967,501706
2017/7/25,小型臺指期貨,投信,3,1556,0,0,3,1556,466,241435,0,0,466,241435
2017/7/25,小型臺指期貨,外資及陸資,16548,8570619,17330,8976228,-782,-405609,2241,1158618,1860,963070,381,195548
2017/7/26,小型臺指期貨,自營商,11311,5863544,12370,6409271,-1059,-545728,7875,4054720,8118,4177765,-243,-123045
2017/7/26,小型臺指期貨,投信,3,1550,0,0,3,1550,469,242239,0,0,469,242239
2017/7/26,小型臺指期貨,外資及陸資,24714,12814192,24738,12829108,-24,-14917,2266,1167508,2372,1224532,-106,-57024
2017/7/27,小型臺指期貨,自營商,12613,6556634,8557,4456401,4056,2100233,11033,5747124,7216,3756678,3817,1990446
2017/7/27,小型臺指期貨,投信,0,0,330,171321,-330,-171321,139,72607,0,0,139,72607
2017/7/27,小型臺指期貨,外資及陸資,22737,11834632,19691,10252804,3046,1581827,3965,2068275,1065,555699,2900,1512576
2017/7/28,小型臺指期貨,自營商,8244,4275936,13299,6896309,-5055,-2620373,7933,4088139,9147,4713102,-1214,-624963
2017/7/28,小型臺指期貨,投信,0,0,214,111053,-214,-111053,135,69788,210,108560,-75,-38772
2017/7/28,小型臺指期貨,外資及陸資,20331,10541061,23449,12161690,-3118,-1620629,2198,1133458,2392,1235944,-194,-102486
2017/7/31,小型臺指期貨,自營商,7837,4047319,7519,3882618,318,164701,8579,4428294,9475,4890308,-896,-462014
2017/7/31,小型臺指期貨,投信,0,0,0,0,0,0,135,69896,210,108728,-75,-38832
2017/7/31,小型臺指期貨,外資及陸資,21399,11050838,21228,10964541,171,86297,2292,1183786,1831,947384,461,236402
2017/8/1,小型臺指期貨,自營商,9434,4896662,10090,5236922,-656,-340260,8533,4407903,9845,5087857,-1312,-679954
2017/8/1,小型臺指期貨,投信,0,0,56,29042,-56,-29042,135,69977,266,137881,-131,-67904
2017/8/1,小型臺指期貨,外資及陸資,23084,11991054,22805,11845946,279,145108,2392,1236936,1276,660796,1116,576140
2017/8/2,小型臺指期貨,自營商,12675,6612082,7371,3845785,5304,2766297,11384,5931811,7359,3831434,4025,2100377
2017/8/2,小型臺指期貨,投信,4,2090,0,0,4,2090,139,72648,266,139025,-127,-66377
2017/8/2,小型臺指期貨,外資及陸資,19869,10372704,17946,9369771,1923,1002933,4395,2293975,1137,593545,3258,1700430
2017/8/3,小型臺指期貨,自營商,11368,5889522,12008,6228195,-640,-338673,10643,5520627,7642,3960863,3001,1559764
2017/8/3,小型臺指期貨,投信,56,29061,9,4686,47,24375,130,67646,210,109274,-80,-41628
2017/8/3,小型臺指期貨,外資及陸資,26431,13735960,27674,14380867,-1243,-644907,3713,1928856,1150,597699,2563,1331157
2017/8/4,小型臺指期貨,自營商,7063,3679499,4689,2442688,2374,1236811,12422,6464356,7067,3673463,5355,2790893
2017/8/4,小型臺指期貨,投信,0,0,0,0,0,0,130,67854,210,109610,-80,-41756
2017/8/4,小型臺指期貨,外資及陸資,14512,7564029,13616,7097101,896,466927,4368,2276670,1169,609429,3199,1667241
2017/8/7,小型臺指期貨,自營商,9357,4911535,7531,3954549,1826,956985,14484,7602693,7383,3872043,7101,3730650
2017/8/7,小型臺指期貨,投信,0,0,0,0,0,0,130,68445,210,110565,-80,-42120
2017/8/7,小型臺指期貨,外資及陸資,15774,8289621,15081,7925130,693,364491,5063,2662164,1147,603119,3916,2059045
2017/8/8,小型臺指期貨,自營商,7995,4205251,8933,4696190,-938,-490939,13969,7328564,7770,4073010,6199,3255554
2017/8/8,小型臺指期貨,投信,0,0,0,0,0,0,130,68413,210,110513,-80,-42100
2017/8/8,小型臺指期貨,外資及陸資,21192,11152179,21144,11127788,48,24391,4689,2464168,1261,662829,3428,1801339
2017/8/9,小型臺指期貨,自營商,10037,5250306,14882,7776848,-4845,-2526542,11900,6201012,10466,5451944,1434,749068
2017/8/9,小型臺指期貨,投信,2,1045,8,4176,-6,-3131,124,64821,210,109778,-86,-44957
2017/8/9,小型臺指期貨,外資及陸資,24182,12655026,24968,13067090,-786,-412064,3590,1873144,1240,647452,2350,1225692
2017/8/10,小型臺指期貨,自營商,11122,5769374,18311,9493959,-7189,-3724586,7417,3816098,13152,6770630,-5735,-2954532
2017/8/10,小型臺指期貨,投信,2,1048,4,2068,-2,-1021,122,63013,210,108465,-88,-45452
2017/8/10,小型臺指期貨,外資及陸資,33894,17590829,35644,18500375,-1750,-909546,1826,939749,1502,775073,324,164676
2017/8/11,小型臺指期貨,自營商,13284,6819387,13545,6954237,-261,-134850,7318,3752872,13338,6846797,-6020,-3093925
2017/8/11,小型臺指期貨,投信,0,0,6,3093,-6,-3093,116,59746,210,108161,-94,-48415
2017/8/11,小型臺指期貨,外資及陸資,28988,14907902,29224,15031437,-236,-123535,1372,703009,1312,674991,60,28018
2017/8/14,小型臺指期貨,自營商,13357,6860673,15564,7983660,-2207,-1122986,5239,2662904,14874,7574841,-9635,-4911937
2017/8/14,小型臺指期貨,投信,0,0,0,0,0,0,116,59328,210,107405,-94,-48077
2017/8/14,小型臺指期貨,外資及陸資,32009,16458790,30642,15758383,1367,700407,2442,1242284,1587,810737,855,431547
2017/8/15,小型臺指期貨,自營商,16217,8326843,13220,6787115,2997,1539728,6413,3287718,10331,5294429,-3918,-2006711
2017/8/15,小型臺指期貨,投信,116,59415,140,72107,-24,-12692,116,59450,210,108234,-94,-48784
2017/8/15,小型臺指期貨,外資及陸資,23715,12196147,23333,12001084,382,195063,2728,1397710,1499,771284,1229,626426
2017/8/16,小型臺指期貨,自營商,17987,9220071,21606,11068769,-3619,-1848698,4527,2307950,10784,5502184,-6257,-3194234
2017/8/16,小型臺指期貨,投信,420,215669,0,0,420,215669,326,166635,0,0,326,166635
2017/8/16,小型臺指期貨,外資及陸資,26886,13787835,25953,13310547,933,477287,2422,1236691,433,221221,1989,1015470
2017/8/17,小型臺指期貨,自營商,13346,6864386,11346,5838703,2000,1025683,8119,4172046,12408,6377099,-4289,-2205053
2017/8/17,小型臺指期貨,投信,0,0,0,0,0,0,326,167825,0,0,326,167825
2017/8/17,小型臺指期貨,外資及陸資,23197,11931615,21171,10890593,2026,1041023,4921,2531938,434,223315,4487,2308623
2017/8/18,小型臺指期貨,自營商,10962,5614527,11631,5954684,-669,-340158,7592,3886387,12566,6433800,-4974,-2547413
2017/8/18,小型臺指期貨,投信,0,0,0,0,0,0,326,167189,0,0,326,167189
2017/8/18,小型臺指期貨,外資及陸資,28081,14380652,28617,14657413,-536,-276761,4607,2361234,472,241965,4135,2119269
2017/8/21,小型臺指期貨,自營商,9017,4622168,7819,4004850,1198,617317,8364,4285816,12152,6227849,-3788,-1942033
2017/8/21,小型臺指期貨,投信,0,0,0,0,0,0,326,167385,0,0,326,167385
2017/8/21,小型臺指期貨,外資及陸資,24092,12347489,23918,12259001,174,88488,4805,2465571,492,252496,4313,2213075
2017/8/22,小型臺指期貨,自營商,9377,4841681,7483,3865590,1894,976091,10885,5619785,12363,6384941,-1478,-765156
2017/8/22,小型臺指期貨,投信,0,0,0,0,0,0,326,168689,0,0,326,168689
2017/8/22,小型臺指期貨,外資及陸資,19921,10294672,18781,9706779,1140,587893,6099,3154250,530,274074,5569,2880176
2017/8/23,小型臺指期貨,自營商,9288,4818350,9749,5056678,-461,-238328,10986,5677962,12912,6675032,-1926,-997070
2017/8/23,小型臺指期貨,投信,0,0,4,2073,-4,-2073,322,166780,0,0,322,166780
2017/8/23,小型臺指期貨,外資及陸資,23734,12315529,23739,12320319,-5,-4790,5719,2960434,547,283132,5172,2677302
2017/8/24,小型臺指期貨,自營商,13032,6786319,6830,3558571,6202,3227748,16190,8442720,12030,6271950,4160,2170770
2017/8/24,小型臺指期貨,投信,0,0,0,0,0,0,322,168197,0,0,322,168197
2017/8/24,小型臺指期貨,外資及陸資,21357,11123695,20248,10549294,1109,574401,6316,3297341,527,275104,5789,3022237
2017/8/25,小型臺指期貨,自營商,8159,4269193,7130,3730105,1029,539087,16817,8802668,11756,6151891,5061,2650777
2017/8/25,小型臺指期貨,投信,0,0,0,0,0,0,322,168841,0,0,322,168841
2017/8/25,小型臺指期貨,外資及陸資,23778,12442213,23886,12500222,-108,-58010,6104,3198783,523,274052,5581,2924731
2017/8/28,小型臺指期貨,自營商,5771,3024927,7100,3720277,-1329,-695350,16073,8414331,12397,6489831,3676,1924500
2017/8/28,小型臺指期貨,投信,0,0,9,4720,-9,-4720,313,164153,0,0,313,164153
2017/8/28,小型臺指期貨,外資及陸資,22579,11837988,22377,11731215,202,106773,6340,3323194,457,239487,5883,3083707
2017/8/29,小型臺指期貨,自營商,9046,4729319,9300,4858170,-254,-128851,16027,8370847,12801,6685524,3226,1685323
2017/8/29,小型臺指期貨,投信,0,0,0,0,0,0,313,163762,0,0,313,163762
2017/8/29,小型臺指期貨,外資及陸資,24053,12571918,24246,12673473,-193,-101555,5871,3070002,441,230551,5430,2839451
2017/8/30,小型臺指期貨,自營商,12816,6731062,11376,5970244,1440,760818,16994,8932617,12413,6524149,4581,2408468
2017/8/30,小型臺指期貨,投信,0,0,0,0,0,0,313,164795,0,0,313,164795
2017/8/30,小型臺指期貨,外資及陸資,26451,13901818,26683,14023949,-232,-122130,5433,2858748,412,216728,5021,2642020
2017/8/31,小型臺指期貨,自營商,6323,3333270,6033,3179658,290,153611,17144,9028257,12409,6534631,4735,2493626
2017/8/31,小型臺指期貨,投信,0,0,3,1581,-3,-1581,310,163525,0,0,310,163525
2017/8/31,小型臺指期貨,外資及陸資,23741,12525702,23409,12350336,332,175366,5553,2927440,416,219231,5137,2708209
2017/9/1,小型臺指期貨,自營商,6632,3503539,6260,3307303,372,196236,17586,9283249,12123,6399359,5463,2883890
2017/9/1,小型臺指期貨,投信,0,0,0,0,0,0,310,163897,0,0,310,163897
2017/9/1,小型臺指期貨,外資及陸資,18211,9627039,18149,9594482,62,32557,5832,3081811,461,243495,5371,2838316
2017/9/4,小型臺指期貨,自營商,5125,2704701,5549,2927688,-424,-222988,17837,9397256,12522,6596691,5315,2800565
2017/9/4,小型臺指期貨,投信,0,0,0,0,0,0,310,163556,0,0,310,163556
2017/9/4,小型臺指期貨,外資及陸資,17723,9357961,17827,9412719,-104,-54758,5856,3088176,489,257764,5367,2830412
2017/9/5,小型臺指期貨,自營商,5832,3078081,5795,3057812,37,20269,18418,9731129,12938,6835552,5480,2895577
2017/9/5,小型臺指期貨,投信,0,0,7,3696,-7,-3696,303,160317,0,0,303,160317
2017/9/5,小型臺指期貨,外資及陸資,18495,9762934,19116,10090806,-621,-327873,5217,2758859,587,310305,4630,2448554
2017/9/6,小型臺指期貨,自營商,10512,5535319,13642,7178364,-3130,-1643044,16698,8770400,14417,7572309,2281,1198091
2017/9/6,小型臺指期貨,投信,0,0,0,0,0,0,303,159378,0,0,303,159378
2017/9/6,小型臺指期貨,外資及陸資,26670,14045160,28275,14890426,-1605,-845266,3703,1946213,779,409447,2924,1536766
2017/9/7,小型臺指期貨,自營商,8457,4449003,10317,5423408,-1860,-974406,15930,8344362,15385,8059023,545,285339
2017/9/7,小型臺指期貨,投信,0,0,0,0,0,0,303,158939,0,0,303,158939
2017/9/7,小型臺指期貨,外資及陸資,25863,13610042,25799,13576855,64,33187,3713,1946176,737,386256,2976,1559920
2017/9/8,小型臺指期貨,自營商,11658,6135733,8661,4559767,2997,1575966,19568,10308809,14710,7750090,4858,2558719
2017/9/8,小型臺指期貨,投信,0,0,0,0,0,0,303,159848,0,0,303,159848
2017/9/8,小型臺指期貨,外資及陸資,25650,13508289,23250,12245668,2400,1262621,5894,3107740,706,372029,5188,2735711
2017/9/11,小型臺指期貨,自營商,11056,5844468,11870,6270795,-814,-426327,19021,10031472,15069,7947057,3952,2084415
2017/9/11,小型臺指期貨,投信,1,531,0,0,1,531,304,160558,0,0,304,160558
2017/9/11,小型臺指期貨,外資及陸資,29078,15373308,30884,16327429,-1806,-954121,4230,2232352,824,434696,3406,1797656
2017/9/12,小型臺指期貨,自營商,7001,3702750,7133,3773237,-132,-70488,18500,9780077,14664,7752901,3836,2027176
2017/9/12,小型臺指期貨,投信,0,0,0,0,0,0,304,160953,0,0,304,160953
2017/9/12,小型臺指期貨,外資及陸資,22687,12008502,22241,11772917,446,235585,4518,2390269,834,440931,3684,1949338
2017/9/13,小型臺指期貨,自營商,7587,4001089,11622,6123338,-4035,-2122249,17159,9011859,17288,9080156,-129,-68297
2017/9/13,小型臺指期貨,投信,0,0,0,0,0,0,304,159919,0,0,304,159919
2017/9/13,小型臺指期貨,外資及陸資,26935,14209793,29269,15439968,-2334,-1230176,3043,1598943,1476,775620,1567,823323
2017/9/14,小型臺指期貨,自營商,7540,3960560,7224,3795069,316,165491,17758,9332888,17559,9229490,199,103398
2017/9/14,小型臺指期貨,投信,0,0,3,1580,-3,-1580,301,158461,0,0,301,158461
2017/9/14,小型臺指期貨,外資及陸資,23664,12444508,22944,12065649,720,378859,3641,1915000,1514,796076,2127,1118924
2017/9/15,小型臺指期貨,自營商,11312,5951337,7777,4091281,3535,1860056,20967,11058966,17113,9027764,3854,2031202
2017/9/15,小型臺指期貨,投信,0,0,0,0,0,0,301,159018,0,0,301,159018
2017/9/15,小型臺指期貨,外資及陸資,24916,13114545,23607,12425516,1309,689029,4421,2333771,1333,703275,3088,1630496
2017/9/18,小型臺指期貨,自營商,14330,7594480,13094,6945286,1236,649194,22394,11888426,17556,9324929,4838,2563497
2017/9/18,小型臺指期貨,投信,7,3715,7,3722,0,-7,301,160050,0,0,301,160050
2017/9/18,小型臺指期貨,外資及陸資,21147,11219132,18932,10045974,2215,1173157,6004,3189869,1117,593097,4887,2596772
2017/9/19,小型臺指期貨,自營商,11048,5861153,12221,6477612,-1173,-616458,20101,10615112,16464,8695162,3637,1919950
2017/9/19,小型臺指期貨,投信,84,44334,84,44426,0,-92,301,159105,0,0,301,159105
2017/9/19,小型臺指期貨,外資及陸資,20677,10972748,23483,12464056,-2806,-1491307,3455,1824336,1670,881860,1785,942476
2017/9/20,小型臺指期貨,自營商,16286,8567627,20509,10784231,-4223,-2216605,6786,3558195,5978,3132235,808,425960
2017/9/20,小型臺指期貨,投信,0,0,210,110629,-210,-110629,91,47830,0,0,91,47830
2017/9/20,小型臺指期貨,外資及陸資,28854,15184906,29410,15478559,-556,-293653,1787,938173,987,518619,800,419554
2017/9/21,小型臺指期貨,自營商,10995,5790097,7907,4161247,3088,1628850,7693,4057219,3681,1936782,4012,2120437
2017/9/21,小型臺指期貨,投信,0,0,0,0,0,0,91,48107,0,0,91,48107
2017/9/21,小型臺指期貨,外資及陸資,26391,13898167,25138,13234004,1253,664163,2445,1291503,932,492563,1513,798940
2017/9/22,小型臺指期貨,自營商,9427,4941338,14313,7504936,-4886,-2563598,8627,4491416,9417,4899839,-790,-408423
2017/9/22,小型臺指期貨,投信,0,0,0,0,0,0,91,47466,0,0,91,47466
2017/9/22,小型臺指期貨,外資及陸資,30233,15848412,36181,18969686,-5948,-3121274,901,468948,4352,2269867,-3451,-1800919
2017/9/25,小型臺指期貨,自營商,10720,5555640,12931,6700756,-2211,-1145116,8875,4577336,11836,6100716,-2961,-1523380
2017/9/25,小型臺指期貨,投信,0,0,0,0,0,0,91,47011,0,0,91,47011
2017/9/25,小型臺指期貨,外資及陸資,33855,17545695,34142,17697273,-287,-151578,702,361671,4004,2068338,-3302,-1706667
2017/9/26,小型臺指期貨,自營商,11177,5760706,13172,6788039,-1995,-1027333,9064,4643985,13984,7160976,-4920,-2516991
2017/9/26,小型臺指期貨,投信,0,0,0,0,0,0,91,46697,0,0,91,46697
2017/9/26,小型臺指期貨,外資及陸資,32961,17004151,33362,17214309,-401,-210158,696,356096,3731,1914433,-3035,-1558337
2017/9/27,小型臺指期貨,自營商,12067,6218523,9631,4964646,2436,1253877,8782,4524779,11281,5808605,-2499,-1283826
2017/9/27,小型臺指期貨,投信,0,0,0,0,0,0,91,46970,0,0,91,46970
2017/9/27,小型臺指期貨,外資及陸資,24921,12851440,23883,12318132,1038,533308,700,360187,2952,1523541,-2252,-1163354
2017/9/28,小型臺指期貨,自營商,9925,5115021,9769,5032292,156,82729,9088,4674662,11471,5895636,-2383,-1220974
2017/9/28,小型臺指期貨,投信,0,0,0,0,0,0,91,46888,0,0,91,46888
2017/9/28,小型臺指期貨,外資及陸資,29809,15365442,30084,15508792,-275,-143350,706,362708,3353,1727483,-2647,-1364775
2017/9/29,小型臺指期貨,自營商,7781,4005410,8159,4198055,-378,-192645,8804,4533771,11513,5924439,-2709,-1390668
2017/9/29,小型臺指期貨,投信,0,0,0,0,0,0,91,46947,0,0,91,46947
2017/9/29,小型臺指期貨,外資及陸資,24853,12796622,24639,12687037,214,109585,853,438911,3218,1660021,-2365,-1221110
2017/9/30,小型臺指期貨,自營商,7005,3628233,4567,2368144,2438,1260090,8176,4234716,8595,4448166,-419,-213450
2017/9/30,小型臺指期貨,投信,0,0,0,0,0,0,91,47224,0,0,91,47224
2017/9/30,小型臺指期貨,外資及陸資,4841,2507728,4224,2188715,617,319013,891,461388,2639,1369354,-1748,-907966
2017/10/2,小型臺指期貨,自營商,10083,5254127,6406,3339276,3677,1914851,9374,4888662,6320,3290887,3054,1597775
2017/10/2,小型臺指期貨,投信,0,0,0,0,0,0,91,47548,0,0,91,47548
2017/10/2,小型臺指期貨,外資及陸資,16762,8739621,15294,7975323,1468,764297,1449,756015,2041,1066269,-592,-310254
2017/10/3,小型臺指期貨,自營商,8303,4338339,6208,3243452,2095,1094887,10511,5488963,5362,2793769,5149,2695194
2017/10/3,小型臺指期貨,投信,0,0,0,0,0,0,91,47607,0,0,91,47607
2017/10/3,小型臺指期貨,外資及陸資,18816,9834246,18947,9903342,-131,-69096,1007,525726,1886,986504,-879,-460778
2017/10/5,小型臺指期貨,自營商,8285,4343217,6545,3431457,1740,911760,11925,6252731,5551,2905034,6374,3347697
2017/10/5,小型臺指期貨,投信,0,0,0,0,0,0,91,47798,0,0,91,47798
2017/10/5,小型臺指期貨,外資及陸資,16190,8490018,15558,8158312,632,331707,934,489463,1651,867008,-717,-377545
2017/10/6,小型臺指期貨,自營商,6123,3218552,4221,2218676,1902,999877,13519,7101928,5307,2781587,8212,4320341
2017/10/6,小型臺指期貨,投信,90,47342,0,0,90,47342,181,95233,0,0,181,95233
2017/10/6,小型臺指期貨,外資及陸資,17593,9251784,16637,8749830,956,501953,1337,702436,1098,577506,239,124930
2017/10/11,小型臺指期貨,自營商,17189,9108039,12501,6623579,4688,2484460,17742,9417409,4791,2538033,12951,6879376
2017/10/11,小型臺指期貨,投信,0,0,0,0,0,0,181,96220,0,0,181,96220
2017/10/11,小型臺指期貨,外資及陸資,29536,15662650,27762,14721349,1774,941301,3132,1663609,1153,612699,1979,1050910
2017/10/12,小型臺指期貨,自營商,10803,5756603,7993,4263173,2810,1493430,21906,11700560,4449,2372291,17457,9328269
2017/10/12,小型臺指期貨,投信,0,0,0,0,0,0,181,96808,0,0,181,96808
2017/10/12,小型臺指期貨,外資及陸資,18410,9819717,17352,9256524,1058,563193,4054,2166713,1017,543719,3037,1622994
2017/10/13,小型臺指期貨,自營商,6825,3644845,6286,3358203,539,286641,23205,12410825,4277,2283278,18928,10127547
2017/10/13,小型臺指期貨,投信,0,0,0,0,0,0,181,96926,0,0,181,96926
2017/10/13,小型臺指期貨,外資及陸資,13037,6964826,12808,6843097,229,121729,4395,2352078,1129,604347,3266,1747731
2017/10/16,小型臺指期貨,自營商,10991,5893499,12063,6472439,-1072,-578940,23939,12857855,6591,3537418,17348,9320437
2017/10/16,小型臺指期貨,投信,39,20952,39,20978,0,-26,181,97316,0,0,181,97316
2017/10/16,小型臺指期貨,外資及陸資,19742,10595164,19650,10546511,92,48653,4708,2530117,1350,725746,3358,1804371
2017/10/17,小型臺指期貨,自營商,8825,4741250,9221,4954098,-396,-212848,23399,12531157,4555,2435000,18844,10096157
2017/10/17,小型臺指期貨,投信,52,27917,142,76408,-90,-48491,91,48753,0,0,91,48753
2017/10/17,小型臺指期貨,外資及陸資,19034,10232058,18369,9874818,665,357240,5181,2776147,1150,616289,4031,2159858
2017/10/18,小型臺指期貨,自營商,13998,7506876,14513,7778569,-515,-271693,14062,7532081,2345,1251792,11717,6280289
2017/10/18,小型臺指期貨,投信,210,112661,0,0,210,112661,301,161396,0,0,301,161396
2017/10/18,小型臺指期貨,外資及陸資,22452,12038389,23568,12638452,-1116,-600063,2159,1157110,274,146802,1885,1010308
2017/10/19,小型臺指期貨,自營商,7803,4197118,8194,4401009,-391,-203891,13806,7420722,2756,1471784,11050,5948938
2017/10/19,小型臺指期貨,投信,0,0,0,0,0,0,301,161953,0,0,301,161953
2017/10/19,小型臺指期貨,外資及陸資,22865,12308755,22950,12354733,-85,-45978,2505,1347251,705,379220,1800,968031
2017/10/20,小型臺指期貨,自營商,10159,5445955,11059,5927101,-900,-481146,13970,7487356,4028,2150276,9942,5337080
2017/10/20,小型臺指期貨,投信,0,0,0,0,0,0,301,161471,0,0,301,161471
2017/10/20,小型臺指期貨,外資及陸資,27998,15017992,27829,14927760,169,90232,2699,1447443,770,412986,1929,1034457
2017/10/23,小型臺指期貨,自營商,7239,3889413,7122,3822467,117,66946,13827,7415931,4164,2221314,9663,5194617
2017/10/23,小型臺指期貨,投信,0,0,0,0,0,0,301,161577,0,0,301,161577
2017/10/23,小型臺指期貨,外資及陸資,22771,12243145,22359,12023451,412,219694,3157,1694167,856,459413,2301,1234754
2017/10/24,小型臺指期貨,自營商,5530,2967072,5235,2808361,295,158711,13710,7358410,4000,2135385,9710,5223025
2017/10/24,小型臺指期貨,投信,0,0,0,0,0,0,301,161697,0,0,301,161697
2017/10/24,小型臺指期貨,外資及陸資,17529,9408083,17707,9504597,-178,-96513,3274,1758328,1151,618240,2123,1140088
2017/10/25,小型臺指期貨,自營商,7433,3994567,8926,4795469,-1493,-800903,12827,6880483,4671,2494877,8156,4385606
2017/10/25,小型臺指期貨,投信,0,0,0,0,0,0,301,161607,0,0,301,161607
2017/10/25,小型臺指期貨,外資及陸資,21118,11354457,22155,11912536,-1037,-558079,3059,1641865,1941,1042002,1118,599863
2017/10/26,小型臺指期貨,自營商,5705,3057333,6792,3638483,-1087,-581150,12237,6556081,5060,2700349,7177,3855732
2017/10/26,小型臺指期貨,投信,0,0,0,0,0,0,301,161426,0,0,301,161426
2017/10/26,小型臺指期貨,外資及陸資,19655,10538495,19535,10473484,120,65011,3489,1870647,2251,1207130,1238,663517
2017/10/27,小型臺指期貨,自營商,10559,5672592,11838,6348058,-1279,-675466,11309,6050170,5775,3075997,5534,2974173
2017/10/27,小型臺指期貨,投信,0,0,210,112746,-210,-112746,91,48731,0,0,91,48731
2017/10/27,小型臺指期貨,外資及陸資,23444,12596215,24271,13039805,-827,-443590,3130,1675556,2719,1455938,411,219618
2017/10/30,小型臺指期貨,自營商,11765,6328245,10471,5629923,1294,698322,12428,6669333,6100,3260887,6328,3408446
2017/10/30,小型臺指期貨,投信,0,0,0,0,0,0,91,48890,0,0,91,48890
2017/10/30,小型臺指期貨,外資及陸資,27915,15021913,27142,14607817,773,414096,3032,1628373,1848,992755,1184,635618
2017/10/31,小型臺指期貨,自營商,10774,5797389,6474,3481429,4300,2315960,16402,8832638,5998,3216338,10404,5616300
2017/10/31,小型臺指期貨,投信,0,0,0,0,0,0,91,49058,0,0,91,49058
2017/10/31,小型臺指期貨,外資及陸資,20711,11145040,21466,11552492,-755,-407452,2796,1506638,2355,1269505,441,237133
2017/11/1,小型臺指期貨,自營商,6354,3428896,7883,4251816,-1529,-822920,16394,8849440,7593,4084712,8801,4764728
2017/11/1,小型臺指期貨,投信,0,0,0,0,0,0,91,49176,0,0,91,49176
2017/11/1,小型臺指期貨,外資及陸資,20810,11238058,21961,11859719,-1151,-621661,2333,1260033,2771,1497307,-438,-237274
2017/11/2,小型臺指期貨,自營商,6989,3768512,9165,4938031,-2176,-1169519,15474,8332593,8937,4797576,6537,3535017
2017/11/2,小型臺指期貨,投信,0,0,0,0,0,0,91,49054,0,0,91,49054
2017/11/2,小型臺指期貨,外資及陸資,20108,10845014,20483,11046933,-375,-201919,2546,1371699,3251,1752257,-705,-380558
2017/11/3,小型臺指期貨,自營商,7715,4154377,7406,3983837,309,170540,16680,8987979,10158,5456720,6522,3531259
2017/11/3,小型臺指期貨,投信,0,0,0,0,0,0,91,49081,0,0,91,49081
2017/11/3,小型臺指期貨,外資及陸資,19640,10579992,19656,10588367,-16,-8375,2360,1272168,3081,1661569,-721,-389401
2017/11/6,小型臺指期貨,自營商,8659,4666449,9479,5100722,-820,-434273,16515,8886218,11317,6070468,5198,2815750
2017/11/6,小型臺指期貨,投信,0,0,0,0,0,0,91,49008,0,0,91,49008
2017/11/6,小型臺指期貨,外資及陸資,26098,14065433,27823,14993656,-1725,-928223,1292,694997,3730,2008627,-2438,-1313630
2017/11/7,小型臺指期貨,自營商,8672,4676597,5714,3083254,2958,1593343,17515,9467011,10175,5480965,7340,3986046
2017/11/7,小型臺指期貨,投信,0,0,0,0,0,0,91,49245,0,0,91,49245
2017/11/7,小型臺指期貨,外資及陸資,18398,9930686,15848,8555586,2550,1375100,2052,1109291,1940,1049654,112,59637
2017/11/8,小型臺指期貨,自營商,4043,2184380,6102,3295945,-2059,-1111565,17075,9214104,11873,6388868,5202,2825236
2017/11/8,小型臺指期貨,投信,0,0,0,0,0,0,91,49163,0,0,91,49163
2017/11/8,小型臺指期貨,外資及陸資,12645,6834388,13991,7561887,-1346,-727499,1832,988620,3005,1623271,-1173,-634651
2017/11/9,小型臺指期貨,自營商,10974,5905736,14613,7857924,-3639,-1952188,15090,8079449,13607,7263421,1483,816028
2017/11/9,小型臺指期貨,投信,0,0,0,0,0,0,91,48785,0,0,91,48785
2017/11/9,小型臺指期貨,外資及陸資,25890,13943303,26237,14130529,-347,-187225,1512,809599,3032,1625252,-1520,-815653
2017/11/10,小型臺指期貨,自營商,11249,6012391,10321,5516997,928,495394,15472,8289584,12729,6798361,2743,1491223
2017/11/10,小型臺指期貨,投信,0,0,0,0,0,0,91,48812,0,0,91,48812
2017/11/10,小型臺指期貨,外資及陸資,21869,11697254,21475,11488922,394,208332,1858,996004,3064,1643378,-1206,-647374
2017/11/13,小型臺指期貨,自營商,8131,4351457,10807,5782730,-2676,-1431273,14390,7684294,14387,7661545,3,22749
2017/11/13,小型臺指期貨,投信,0,0,0,0,0,0,91,48644,0,0,91,48644
2017/11/13,小型臺指期貨,外資及陸資,18160,9722772,16742,8964594,1418,758179,3705,1979437,3509,1875568,196,103869
2017/11/14,小型臺指期貨,自營商,14012,7477014,12553,6696644,1459,780370,17564,9372964,16182,8612040,1382,760924
2017/11/14,小型臺指期貨,投信,127,67774,91,48600,36,19174,127,67767,0,0,127,67767
2017/11/14,小型臺指期貨,外資及陸資,22444,11980964,23166,12365250,-722,-384286,3178,1695358,3692,1971814,-514,-276456
2017/11/15,小型臺指期貨,自營商,10028,5329368,15572,8271338,-5544,-2941971,3095,1634767,9320,4908848,-6225,-3274081
2017/11/15,小型臺指期貨,投信,8,4242,315,167318,-307,-163075,135,71564,315,166982,-180,-95418
2017/11/15,小型臺指期貨,外資及陸資,21498,11426791,23223,12345288,-1725,-918497,2592,1373220,1026,543763,1566,829457
2017/11/16,小型臺指期貨,自營商,8971,4750658,8651,4578742,320,171916,4575,2419181,10492,5531980,-5917,-3112799
